id,name
754361000000102,Grade 2 (Stage pTa) papillary urothelial/transitional cell carcinoma (morphologic abnormality)
754371000000109,Grade 3 (Stage pTa) papillary urothelial/transitional cell carcinoma (morphologic abnormality)
75622000,Myxoid chondrosarcoma (morphologic abnormality)
756621000000106,Epithelioid trophoblastic tumour
757251000000101,Diffuse malignant lymphoma - large cell
757351000000109,Hereditary nonpolyposis colon cancer
757711000000109,Grade 2 (Stage pTa) papillary urothelial/transitional cell carcinoma
757831000000107,Grade 1 (Stage pTa) papillary urothelial/transitional cell carcinoma
757841000000103,Grade 3 (Stage pTa) papillary urothelial/transitional cell carcinoma
75931002,Malignant melanoma in giant pigmented nevus (morphologic abnormality)
760591000000101,Superficial basal cell carcinoma (disorder)
76060004,Esthesioneuroblastoma (morphologic abnormality)
760641000000105,"Basal cell carcinoma, nodular (morphologic abnormality)"
760951000000102,"Basal cell carcinoma, infiltrative (disorder)"
760981000000108,"Basal cell carcinoma, micronodular (morphologic abnormality)"
761958009,Malignant peripheral nerve sheath neoplasm with perineurial differentiation (disorder)
762457009,Astroblastoma of brain (disorder)
762458004,Primary endometrioid carcinoma of endometrium of body of uterus (disorder)
762665002,Primary malignant neuroendocrine neoplasm of perihilar bile duct (disorder)
763063001,Adenoid basal carcinoma of cervix uteri (disorder)
763064007,Adenoid cystic carcinoma of cervix uteri (disorder)
76312009,Chondroblastic osteosarcoma (morphologic abnormality)
763131005,Clear cell adenocarcinoma of ovary (disorder)
763408003,Rhabdomyosarcoma of cervix uteri (disorder)
763409006,Rhabdomyosarcoma of corpus uteri (disorder)
763479005,Metaplastic carcinoma of breast (disorder)
763771009,Leiomyosarcoma of cervix uteri (disorder)
764694005,MiT family translocation renal cell carcinoma (disorder)
764735002,Squamous cell carcinoma of small intestine (disorder)
764737005,Squamous cell carcinoma of corpus uteri (disorder)
764845008,Adenocarcinoma of anal canal (disorder)
764846009,Adenocarcinoma of penis (disorder)
764847000,Adenosarcoma of cervix uteri (disorder)
764856008,Acquired cystic disease associated renal cell carcinoma (disorder)
764938007,Lymphoepithelial carcinoma (disorder)
764951002,Carcinosarcoma of cervix uteri (disorder)
764952009,Carcinosarcoma of corpus uteri (disorder)
764961009,Hereditary clear cell renal cell carcinoma (disorder)
764990003,Renal mucinous tubular and spindle cell carcinoma (disorder)
764991004,Renal mucinous tubular and spindle cell carcinoma (morphologic abnormality)
765094003,Renal medullary carcinoma (morphologic abnormality)
765095002,Renal medullary carcinoma (disorder)
765143008,Sporadic pheochromocytoma and secreting paraganglioma (disorder)
76564002,Catecholamine secretion by pheochromocytoma (disorder)
765740002,Adenosarcoma of corpus uteri (disorder)
765741003,Adenocarcinoma of gallbladder and extrahepatic biliary tract (disorder)
76594008,Dermatofibrosarcoma (morphologic abnormality)
766247009,Primitive neuroectodermal tumor of corpus uteri (disorder)
766248004,Primitive neuroectodermal tumor of cervix uteri (disorder)
766757006,Undifferentiated carcinoma of stomach (disorder)
766758001,Undifferentiated carcinoma of corpus uteri (disorder)
766759009,Rhabdomyosarcoma of vulva and vagina (disorder)
766930002,Glassy cell carcinoma of cervix uteri (disorder)
766978002,Squamous cell carcinoma of gallbladder and extrahepatic biliary tract (disorder)
766979005,Squamous cell carcinoma of rectum (disorder)
766980008,Squamous cell carcinoma of stomach (disorder)
766981007,Squamous cell carcinoma of colon (disorder)
767047005,Melanotic neuroectodermal tumor of infancy (disorder)
767444009,Germline BRCA-mutated human epidermal growth factor receptor 2 negative metastatic carcinoma of breast (disorder)
767448007,Pineoblastoma (disorder)
767511000000109,Secondary malignant neoplasm of large intestine and rectum (disorder)
76909002,Ewing's sarcoma (morphologic abnormality)
770531000000106,Pigmented basal cell carcinoma (morphologic abnormality)
77455004,Pleomorphic rhabdomyosarcoma (morphologic abnormality)
77659000,Paraneoplastic neuropathy (disorder)
778041000000106,"[M]Malignant lymphoma, large cell, diffuse NOS"
778061000000107,Superficial basal cell carcinoma
778071000000100,"Basal cell carcinoma, nodular"
778081000000103,"Basal cell carcinoma, micronodular"
778091000000101,"Basal cell carcinoma, infiltrative"
778101000000109,Pigmented basal cell carcinoma
77865003,AIDS with Kaposi's sarcoma (disorder)
77870005,"Leydig cell tumor, malignant (morphologic abnormality)"
78010001,"Malignant lymphoma, large B-cell, diffuse, immunoblastic (morphologic abnormality)"
78197004,"Comedocarcinoma, noninfiltrating (morphologic abnormality)"
78303004,"Meningioma, malignant (morphologic abnormality)"
78411000119107,Ewing sarcoma of bone of pelvis (disorder)
78453009,Telangiectatic osteosarcoma (morphologic abnormality)
78838008,Pleomorphic xanthoastrocytoma (morphologic abnormality)
79143006,Mucinous cystadenocarcinoma (morphologic abnormality)
79281000119106,Primary adenocarcinoma of skin (disorder)
80061003,Oligodendroblastoma (morphologic abnormality)
80091008,Sertoli cell carcinoma (morphologic abnormality)
804391000000100,Enchondroma (morphologic abnormality)
80440003,AIDS with malignant neoplasm (disorder)
80727009,Water-clear cell adenocarcinoma (morphologic abnormality)
80914001,Anaplasia of cervix (disorder)
812871000000103,Juvenile myelomonocytic leukaemia (disorder)
813671000000107,Secondary malignant neoplasm of liver and intrahepatic bile duct (disorder)
814201000000103,Primary mediastinal (thymic) large B-cell lymphoma (disorder)
8145008,"Mixed tumor, malignant (morphologic abnormality)"
814851000000101,Diffuse follicle centre lymphoma (disorder)
814981000000100,"Anaplastic large cell lymphoma, ALK-negative (disorder)"
815031000000104,Hepatosplenic T-cell lymphoma (disorder)
815091000000103,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma] (disorder)
815101000000106,"Follicular lymphoma, grade 1 (morphologic abnormality)"
815141000000109,"Follicular lymphoma, cutaneous follicle centre (morphologic abnormality)"
815191000000104,"Atypical chronic myeloid leukaemia, BCR/ABL-negative (morphologic abnormality)"
815271000000105,"Chronic myeloid leukaemia, BCR/ABL-positive (morphologic abnormality)"
815311000000105,Acute myeloid leukemia with myelodysplasia-related changes (disorder)
815451000000102,Primary cutaneous CD30 antigen positive large T-cell lymphoma (disorder)
815671000000108,"Extranodal NK/T-cell lymphoma, nasal type (disorder)"
815681000000105,Subcutaneous panniculitic T-cell lymphoma (disorder)
81622000,Carcinoid tumor no International Classification of Diseases for Oncology subtype (morphologic abnormality)
81920005,Solid carcinoma (morphologic abnormality)
820601000000103,Refractory anaemia with multilineage dysplasia (disorder)
821881000000100,Benign fibroma of prostate (disorder)
821891000000103,Benign myoma of prostate (disorder)
82267002,"Malignant tumor, small cell type (morphologic abnormality)"
82501000119102,Anaplastic astrocytoma of central nervous system (disorder)
82546001,Reactive immunoproliferative disease (disorder)
82591005,Paget's disease and infiltrating duct carcinoma of breast (morphologic abnormality)
82711006,Infiltrating duct carcinoma (morphologic abnormality)
83118000,Malignant rhabdoid tumor (morphologic abnormality)
83217000,"Medulloblastoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)"
832521000000108,Acute monoblastic leukaemia
832531000000105,Juvenile myelomonocytic leukaemia
832561000000100,Malignant tumour of unknown origin
832581000000109,Secondary malignant neoplasm of liver and intrahepatic bile duct
832591000000106,"Hodgkin's disease, lymphocytic predominance - nodular"
832601000000100,"Hodgkin's disease, nodular sclerosis"
832611000000103,"Hodgkin's disease, mixed cellularity"
832621000000109,"Hodgkin's disease, lymphocytic depletion"
832631000000106,Lymphocyte-rich classical Hodgkin lymphoma
832641000000102,Hodgkin's disease
832651000000104,B-cell acute lymphoblastic leukaemia
832661000000101,B-cell chronic lymphocytic leukaemia
832671000000108,B-cell prolymphocytic leukaemia
832681000000105,T-cell prolymphocytic leukaemia
832691000000107,Heavy chain disease
832811000000104,Primary mediastinal (thymic) large B-cell lymphoma
832821000000105,Follicular non-Hodgkin's lymphoma
832911000000106,Acute myeloblastic leukaemia
83292005,"Malignant teratoma, undifferentiated (morphologic abnormality)"
832921000000100,5Q minus syndrome
833001000000103,Diffuse follicle centre lymphoma
833021000000107,Other types of follicular non-Hodgkin's lymphoma
833061000000104,Anaplastic lymphoma kinase negative anaplastic large cell lymphoma
833081000000108,"Refractory anaemia without sideroblasts, so stated"
833091000000105,[M] Refractory anaemia with sideroblasts
833111000000100,Refractory anaemia with multilineage dysplasia
833121000000106,Hepatosplenic T-cell lymphoma
833141000000104,Enteropathy-associated T-cell lymphoma
833171000000105,Mantle cell lymphoma
833331000000106,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue
833341000000102,Follicular lymphoma grade 1
833351000000104,Follicular lymphoma grade 2
833361000000101,Follicular lymphoma grade 3
833371000000108,Follicular lymphoma grade 3a
833381000000105,Follicular lymphoma grade 3b
833391000000107,Cutaneous follicle centre lymphoma
833401000000105,[M]Letterer - Siwe disease
833431000000104,[M]Erythroleukaemia
833441000000108,"Atypical chronic myeloid leukaemia, BCR/ABL negative"
833451000000106,"Chronic myelogenous leukaemia, BCR/ABL positive"
833461000000109,Acute myeloid leukaemia with myelodysplasia-related changes
833471000000102,Acute myeloid leukaemia with 11q23 abnormality
833481000000100,[M]Adult T-cell leukaemia/lymphoma
833491000000103,Malignant lymphoma - lymphoblastic
833501000000109,Primary cutaneous CD30 antigen positive large T-cell lymphoma
833511000000106,True histiocytic lymphoma
833521000000100,Cutaneous lymphoma
833531000000103,"Extranodal natural killer/T-cell lymphoma, nasal type"
833541000000107,Subcutaneous panniculitic T-cell lymphoma
833571000000101,Angioimmunoblastic lymphadenopathy with dysproteinaemia
833581000000104,Non-Hodgkin's lymphoma - disorder
833591000000102,Low grade B-cell lymphoma
833601000000108,Non-Hodgkin's lymphoma - disorder
833611000000105,[M]AngiocentricT-cell lymphoma
833621000000104,Cutaneous/peripheral T-cell lymphoma
833631000000102,Cutaneous/peripheral T-cell lymphoma
833641000000106,[M]Plasmacytoma NOS
833691000000101,Hypereosinophilic syndrome
834551000000108,Adenoma - prostate
834561000000106,Benign fibroma of prostate
834571000000104,Benign myoma of prostate
83950009,"Malignant tumor, giant cell type (morphologic abnormality)"
84290008,Epithelioid hemangioendothelioma (morphologic abnormality)
84350008,AIDS with immunoblastic sarcoma (disorder)
84427001,Mullerian mixed tumor (morphologic abnormality)
84664004,"Hemangiopericytoma, malignant (morphologic abnormality)"
849141000000100,Adult T-cell leukemia/lymphoma (disorder)
855061000000104,Local recurrence of malignant tumour of urinary bladder
855201000000106,Prostatic intraepithelial neoplasia
85530002,Heterophilic leukemia (morphologic abnormality)
85654004,Medullary carcinoma with lymphoid stroma (morphologic abnormality)
857651000000102,Local recurrence of malignant tumour of breast
86049000,"Malignant neoplasm, primary (morphologic abnormality)"
86293007,Adenocarcinoid tumor (morphologic abnormality)
863131000000103,Peripheral neuroectodermal tumour (morphologic abnormality)
863141000000107,Non-small cell carcinoma (morphologic abnormality)
863751000000106,Clinical stage A chronic lymphocytic leukaemia 
863771000000102,Clinical stage B chronic lymphocytic leukaemia 
863791000000103,Clinical stage C chronic lymphocytic leukaemia 
86562005,Cystic mesothelioma (morphologic abnormality)
867931000000106,[M]Juvenile myelomonocytic leukaemia (morphologic abnormality)
867941000000102,[M]Juvenile myelomonocytic leukaemia 
87091000119101,Malignant glioma of cerebrum (disorder)
87111000119109,Malignant glioma of hypothalamus (disorder)
87121000119102,Malignant glioma of cerebellum (disorder)
87151000119105,Malignant glioma of central nervous system (disorder)
8734000,Choriocarcinoma combined with other germ cell elements (morphologic abnormality)
87364003,Neuroblastoma (morphologic abnormality)
875381000000107,[M]Peripheral neuroectodermal tumour
875391000000109,Non-small cell carcinoma
87737001,Signet ring cell carcinoma (morphologic abnormality)
87992000,"Giant cell sarcoma (except of Bone, M-92503) (morphologic abnormality)"
88195001,Alveolar soft part sarcoma (morphologic abnormality)
88252006,Choroid plexus carcinoma (morphologic abnormality)
88253001,"Ameloblastoma, malignant (morphologic abnormality)"
882791000000109,Malignant neoplasm of foot and ankle (disorder)
88334008,Teratoma with malignant transformation (morphologic abnormality)
88400008,"Tumor cells, malignant (morphologic abnormality)"
884601000000103,Bowel scope (flexible sigmoidoscopy) screen: cancer detected (finding)
884611000000101,Bowel scope (flexible sigmoidoscopy) screen: cancer detected 
88591002,Teratoid medulloepithelioma (morphologic abnormality)
887521000000104,Cervical smear - high grade dyskaryosis with features of invasive squamous carcinoma (finding)
887531000000102,Cervical smear - high grade dyskaryosis with features of invasive squamous carcinoma 
88897007,"Malignant tumor, fusiform cell type (morphologic abnormality)"
89277004,Noninfiltrating intracystic carcinoma (morphologic abnormality)
89623007,"Mesenchymoma, malignant (morphologic abnormality)"
89706008,AIDS with Burkitt's tumor (disorder)
89740008,Lobular carcinoma (morphologic abnormality)
89880005,"Ganglioglioma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)"
900006,Mucin-producing adenocarcinoma (morphologic abnormality)
90282004,Papillary serous cystadenocarcinoma (morphologic abnormality)
90725004,Serous cystadenocarcinoma (morphologic abnormality)
91031000119108,Primary chondrosarcoma of bone of upper limb (disorder)
91041000119104,Ewing sarcoma of bone structure of upper limb (disorder)
91061000119100,Primary chondrosarcoma of bone of pelvis (disorder)
91081000119109,Primary chondrosarcoma of bone of lower limb (disorder)
91113000,Avian sarcoma (disorder)
91131000119109,Primary adenocarcinoma of vulva (disorder)
91151000119103,Primary squamous cell carcinoma of chest wall (disorder)
91161000119101,Primary adenocarcinoma of chest wall (disorder)
91171000119107,Primary undifferentiated large cell malignant neoplasm of chest wall (disorder)
91281000119103,Secondary adenocarcinoma of bone (disorder)
915007,Malignant melanoma in junctional nevus (morphologic abnormality)
916281000000108,Malignant melanoma of eye
918261000000103,Lymphangiosarcoma of skin
91854005,Acute leukemia in remission (disorder)
91856007,Acute lymphoid leukemia in remission (disorder)
91858008,Acute monocytic leukemia in remission (disorder)
91859000,"Acute monocytic leukemia, FAB M5 (disorder)"
91860005,Acute myeloid leukemia in remission (disorder)
92526009,Carcinoma in situ of adrenal cortex (disorder)
92527000,Carcinoma in situ of adrenal gland (disorder)
92528005,Carcinoma in situ of adrenal medulla (disorder)
92573003,Carcinoma in situ of craniopharyngeal duct (disorder)
92581002,Carcinoma in situ of endocrine gland (disorder)
92604004,Carcinoma in situ of greater curvature of stomach (disorder)
92661009,Carcinoma in situ of multiple endocrine glands (disorder)
92675002,Carcinoma in situ of parathyroid gland (disorder)
92683008,Carcinoma in situ of pituitary gland (disorder)
92811003,Chronic leukemia in remission (disorder)
92817004,Chronic myeloid leukemia in remission (disorder)
9294008,Spermatocytic seminoma (morphologic abnormality)
93133006,Letterer-Siwe disease of intra-abdominal lymph nodes (disorder)
93134000,Letterer-Siwe disease of intrapelvic lymph nodes (disorder)
93135004,Letterer-Siwe disease of intrathoracic lymph nodes (disorder)
93136003,Letterer-Siwe disease of lymph nodes of axilla AND/OR upper limb (disorder)
93137007,"Letterer-Siwe disease of lymph nodes of head, face AND/OR neck (disorder)"
93138002,Letterer-Siwe disease of lymph nodes of inguinal region AND/OR lower limb (disorder)
93139005,Letterer-Siwe disease of lymph nodes of multiple sites (disorder)
93140007,Letterer-Siwe disease of spleen (disorder)
93141006,Letterer-Siwe disease of extranodal AND/OR solid organ site (disorder)
93142004,Leukemia in remission (disorder)
93169003,Lymphoid leukemia in remission (disorder)
93182006,Malignant histiocytosis of intra-abdominal lymph nodes (disorder)
93183001,Malignant histiocytosis of intrapelvic lymph nodes (disorder)
93184007,Malignant histiocytosis of intrathoracic lymph nodes (disorder)
93185008,Malignant histiocytosis of lymph nodes of axilla AND/OR upper limb (disorder)
93186009,"Malignant histiocytosis of lymph nodes of head, face AND/OR neck (disorder)"
93187000,Malignant histiocytosis of lymph nodes of inguinal region AND/OR lower limb (disorder)
93188005,Malignant histiocytosis of lymph nodes of multiple sites (disorder)
93189002,Malignant histiocytosis of spleen (disorder)
93190006,Malignant histiocytosis of extranodal AND/OR solid organ site (disorder)
93200005,Malignant mast cell tumor of intra-abdominal lymph nodes (disorder)
93201009,Malignant mast cell tumor of intrapelvic lymph nodes (disorder)
93202002,Malignant mast cell tumor of intrathoracic lymph nodes (disorder)
93203007,Malignant mast cell tumor of lymph nodes of axilla AND/OR upper limb (disorder)
93204001,"Malignant mast cell tumor of lymph nodes of head, face AND/OR neck (disorder)"
93205000,Malignant mast cell tumor of lymph nodes of inguinal region AND/OR lower limb (disorder)
93206004,Malignant mast cell tumor of lymph nodes of multiple sites (disorder)
93207008,Malignant mast cell tumor of spleen (disorder)
93208003,Malignant mast cell tumor of extranodal AND/OR solid organ site (disorder)
93209006,Malignant melanoma of perianal skin (disorder)
93210001,Malignant melanoma of skin of abdomen (disorder)
93211002,Malignant melanoma of skin of ankle (disorder)
93212009,Malignant melanoma of skin of arm (disorder)
93213004,Malignant melanoma of skin of axilla (disorder)
93214005,Malignant melanoma of skin of back (disorder)
93215006,Malignant melanoma of skin of breast (disorder)
93216007,Malignant melanoma of skin of buttock (disorder)
93217003,Malignant melanoma of skin of cheek (disorder)
93218008,Malignant melanoma of skin of chest (disorder)
93219000,Malignant melanoma of skin of chin (disorder)
93220006,Malignant melanoma of skin of ear (disorder)
93221005,Malignant melanoma of skin of elbow (disorder)
93222003,Malignant melanoma of skin of external auditory canal (disorder)
93223008,Malignant melanoma of skin of eyebrow (disorder)
93224002,Malignant melanoma of skin of eyelid (disorder)
93225001,Malignant melanoma of skin of face (disorder)
93226000,Malignant melanoma of skin of finger (disorder)
93227009,Malignant melanoma of skin of foot (disorder)
93228004,Malignant melanoma of skin of forearm (disorder)
93229007,Malignant melanoma of skin of forehead (disorder)
93230002,Malignant melanoma of skin of groin (disorder)
93450001,Erythroleukemia in remission (disorder)
93636004,Malignant melanoma of skin of hand (disorder)
93637008,Malignant melanoma of skin of hip (disorder)
93638003,Malignant melanoma of skin of knee (disorder)
93639006,Malignant melanoma of skin of leg (disorder)
93640008,Malignant melanoma of skin of lip (disorder)
93641007,Malignant melanoma of skin of lower limb (disorder)
93642000,Malignant melanoma of skin of neck (disorder)
93643005,Malignant melanoma of skin of nose (disorder)
93644004,Malignant melanoma of skin of perineum (disorder)
93645003,Malignant melanoma of skin of popliteal area (disorder)
93646002,Malignant melanoma of skin of scalp (disorder)
93647006,Malignant melanoma of skin of shoulder (disorder)
93648001,Malignant melanoma of skin of temporal region (disorder)
93649009,Malignant melanoma of skin of thigh (disorder)
93650009,Malignant melanoma of skin of toe (disorder)
93651008,Malignant melanoma of skin of trunk (disorder)
93652001,Malignant melanoma of skin of umbilicus (disorder)
93653006,Malignant melanoma of skin of upper limb (disorder)
93654000,Malignant melanoma of skin of wrist (disorder)
93655004,Malignant melanoma of skin (disorder)
93657007,Primary malignant neoplasm of abducens nerve (disorder)
93658002,Primary malignant neoplasm of accessory nerve (disorder)
93659005,Primary malignant neoplasm of accessory sinus (disorder)
93660000,Primary malignant neoplasm of acoustic nerve (disorder)
93661001,Primary malignant neoplasm of acromion (disorder)
93662008,Primary malignant neoplasm of adenoid (disorder)
93663003,Primary malignant neoplasm of skin with adnexal differentiation (disorder)
93665005,Primary malignant neoplasm of adrenal gland (disorder)
93667002,Primary malignant neoplasm of alveolar ridge mucosa (disorder)
93669004,Primary malignant neoplasm of anal canal (disorder)
93670003,Primary malignant neoplasm of anterior aspect of epiglottis (disorder)
93671004,Primary malignant neoplasm of anterior mediastinum (disorder)
93672006,Primary malignant neoplasm of anterior portion of floor of mouth (disorder)
93674007,Primary malignant neoplasm of anterior wall of nasopharynx (disorder)
93676009,Primary malignant neoplasm of anus (disorder)
93677000,Primary malignant neoplasm of aortic body (disorder)
93679002,Primary malignant neoplasm of appendix (disorder)
93680004,Primary malignant neoplasm of areola of female breast (disorder)
93681000,Primary malignant neoplasm of areola of male breast (disorder)
93682007,Primary malignant neoplasm of upper arm (disorder)
93683002,Primary malignant neoplasm of ascending colon (disorder)
93684008,Primary malignant neoplasm of axilla (disorder)
93686005,Primary malignant neoplasm of back (disorder)
93687001,Primary malignant neoplasm of base of tongue (disorder)
93689003,Primary malignant neoplasm of bladder (disorder)
93690007,Primary malignant neoplasm of blood vessel of abdomen (disorder)
93692004,Primary malignant neoplasm of blood vessel of axilla (disorder)
93693009,Primary malignant neoplasm of blood vessel of buttock (disorder)
93694003,Primary malignant neoplasm of blood vessel of face (disorder)
93695002,Primary malignant neoplasm of blood vessel of finger (disorder)
93696001,Primary malignant neoplasm of blood vessel of foot (disorder)
93697005,Primary malignant neoplasm of blood vessel of forearm (disorder)
93698000,Primary malignant neoplasm of blood vessel of hand (disorder)
93699008,Primary malignant neoplasm of blood vessel of head (disorder)
93700009,Primary malignant neoplasm of blood vessel of hip (disorder)
93701008,Primary malignant neoplasm of blood vessel of inguinal region (disorder)
93703006,Primary malignant neoplasm of blood vessel of lower limb (disorder)
93704000,Primary malignant neoplasm of blood vessel of neck (disorder)
93705004,Primary malignant neoplasm of blood vessel of pelvis (disorder)
93706003,Primary malignant neoplasm of blood vessel of perineum (disorder)
93707007,Primary malignant neoplasm of blood vessel of popliteal space (disorder)
93708002,Primary malignant neoplasm of blood vessel of shoulder (disorder)
93709005,Primary malignant neoplasm of blood vessel of thigh (disorder)
93710000,Primary malignant neoplasm of blood vessel of thorax (disorder)
93711001,Primary malignant neoplasm of blood vessel of toe (disorder)
93712008,Primary malignant neoplasm of blood vessel of trunk (disorder)
93713003,Primary malignant neoplasm of blood vessel of upper limb (disorder)
93714009,Primary malignant neoplasm of blood vessel (disorder)
93715005,Primary malignant neoplasm of body of pancreas (disorder)
93716006,Primary malignant neoplasm of body of penis (disorder)
93717002,Primary malignant neoplasm of body of stomach (disorder)
93720005,Primary malignant neoplasm of bone marrow (disorder)
93721009,Primary malignant neoplasm of bone of face (disorder)
93722002,Primary malignant neoplasm of bone of lower limb (disorder)
93723007,Primary malignant neoplasm of bone of skull (disorder)
93724001,Primary malignant neoplasm of bone of upper limb (disorder)
93725000,Primary malignant neoplasm of bone (disorder)
93726004,Primary malignant neoplasm of brain stem (disorder)
93727008,Primary malignant neoplasm of brain (disorder)
93728003,Primary malignant neoplasm of broad ligament (disorder)
93729006,Primary malignant neoplasm of bronchus of left lower lobe (disorder)
93730001,Primary malignant neoplasm of bronchus of left upper lobe (disorder)
93731002,Primary malignant neoplasm of bronchus of right lower lobe (disorder)
93732009,Primary malignant neoplasm of bronchus of right middle lobe (disorder)
93733004,Primary malignant neoplasm of bronchus of right upper lobe (disorder)
93734005,Primary malignant neoplasm of bronchus (disorder)
93737003,Primary malignant neoplasm of calcaneus (disorder)
93738008,Primary malignant neoplasm of cardia of stomach (disorder)
93739000,Primary malignant neoplasm of carina (disorder)
93740003,Primary malignant neoplasm of carotid body (disorder)
93741004,Primary malignant neoplasm of carpal bone (disorder)
93742006,Primary malignant neoplasm of cartilage of nose (disorder)
93743001,Primary malignant neoplasm of cauda equina (disorder)
93744007,Primary malignant neoplasm of central nervous system (disorder)
93745008,Primary malignant neoplasm of central portion of female breast (disorder)
93746009,Primary malignant neoplasm of cerebellum (disorder)
93747000,Primary malignant neoplasm of cerebral meninges (disorder)
93748005,Primary malignant neoplasm of cerebral ventricle (disorder)
93749002,Primary malignant neoplasm of cerebrum (disorder)
93751003,Primary malignant neoplasm of cervical vertebral column (disorder)
93753000,Primary malignant neoplasm of cheek (disorder)
93754006,Primary malignant neoplasm of chest wall (disorder)
93755007,"Primary malignant neoplasm of choroid, primary (disorder)"
93756008,"Primary malignant neoplasm of ciliary body, primary (disorder)"
93757004,Primary malignant neoplasm of clavicle (disorder)
93759001,Primary malignant neoplasm of coccygeal body (disorder)
93760006,Primary malignant neoplasm of coccyx (disorder)
93761005,Primary malignant neoplasm of colon (disorder)
93763008,Primary malignant neoplasm of common bile duct (disorder)
93764002,"Primary malignant neoplasm of conjunctiva, primary (disorder)"
93766000,"Primary malignant neoplasm of cornea, primary (disorder)"
93767009,Primary malignant neoplasm of cranial nerve (disorder)
93768004,Primary malignant neoplasm of craniopharyngeal duct (disorder)
93769007,Primary malignant neoplasm of cuboid (disorder)
93770008,Primary malignant neoplasm of cystic duct (disorder)
93771007,Primary malignant neoplasm of descending colon (disorder)
93772000,Primary malignant neoplasm of diaphragm (disorder)
93773005,Primary malignant neoplasm of dorsal surface of tongue (disorder)
93775003,Primary malignant neoplasm of duodenum (disorder)
93776002,Primary malignant neoplasm of ectopic female breast tissue (disorder)
93777006,Primary malignant neoplasm of ectopic male breast tissue (disorder)
93778001,Primary malignant neoplasm of endocardium (disorder)
93779009,Primary malignant neoplasm of endocervix (disorder)
93781006,Primary malignant neoplasm of endometrium (disorder)
93782004,Primary malignant neoplasm of epicardium (disorder)
93783009,Primary malignant neoplasm of epididymis (disorder)
93784003,Primary malignant neoplasm of epiglottis (disorder)
93786001,Primary malignant neoplasm of ethmoid bone (disorder)
93787005,Primary malignant neoplasm of ethmoidal sinus (disorder)
93788000,Primary malignant neoplasm of eustachian tube (disorder)
93789008,Primary malignant neoplasm of exocervix (disorder)
93792007,Primary malignant neoplasm of face (disorder)
93793002,Primary malignant neoplasm of facial nerve (disorder)
93796005,Primary malignant neoplasm of female breast (disorder)
93797001,Primary malignant neoplasm of female genital organ (disorder)
93798006,Primary malignant neoplasm of femur (disorder)
93799003,Primary malignant neoplasm of fibula (disorder)
93800004,Primary malignant neoplasm of first cuneiform bone of foot (disorder)
93801000,Primary malignant neoplasm of flank (disorder)
93802007,Primary malignant neoplasm of floor of mouth (disorder)
93803002,Primary malignant neoplasm of foot (disorder)
93804008,Primary malignant neoplasm of forearm (disorder)
93806005,Primary malignant neoplasm of frontal bone (disorder)
93807001,Primary malignant neoplasm of frontal lobe (disorder)
93808006,Primary malignant neoplasm of frontal sinus (disorder)
93809003,Primary malignant neoplasm of fundus of stomach (disorder)
93812000,Primary malignant neoplasm of gingival mucosa (disorder)
93814004,Primary malignant neoplasm of glomus jugulare (disorder)
93815003,Primary malignant neoplasm of glossopharyngeal nerve (disorder)
93816002,Primary malignant neoplasm of glottis (disorder)
93817006,Primary malignant neoplasm of great vessels (disorder)
93818001,Primary malignant neoplasm of greater curvature of stomach (disorder)
93820003,Primary malignant neoplasm of hamate bone (disorder)
93821004,Primary malignant neoplasm of hand (disorder)
93824007,Primary malignant neoplasm of head (disorder)
93825008,Primary malignant neoplasm of heart (disorder)
93826009,Primary malignant neoplasm of hepatic flexure of colon (disorder)
93827000,Primary malignant neoplasm of hilus of lung (disorder)
93828005,Primary malignant neoplasm of hypoglossal nerve (disorder)
93829002,Primary malignant neoplasm of hypopharyngeal aspect of aryepiglottic fold (disorder)
93830007,Primary malignant neoplasm of hypopharyngeal aspect of interarytenoid fold (disorder)
93831006,Primary malignant neoplasm of hypopharynx (disorder)
93832004,Primary malignant neoplasm of ileum (disorder)
93833009,Primary malignant neoplasm of ilium (disorder)
93834003,Primary malignant neoplasm of inguinal region (disorder)
93835002,Primary malignant neoplasm of inner aspect of lip (disorder)
93836001,Primary malignant neoplasm of inner aspect of lower lip (disorder)
93837005,Primary malignant neoplasm of inner aspect of upper lip (disorder)
93839008,Primary malignant neoplasm of intra-abdominal organs (disorder)
93840005,Primary malignant neoplasm of intrahepatic bile ducts (disorder)
93841009,Primary malignant neoplasm of intrathoracic organs (disorder)
93842002,Primary malignant neoplasm of ischium (disorder)
93843007,Primary malignant neoplasm of islets of Langerhans (disorder)
93844001,Primary malignant neoplasm of isthmus of uterus (disorder)
93845000,Primary malignant neoplasm of jaw (disorder)
93846004,Primary malignant neoplasm of jejunum (disorder)
93848003,Primary malignant neoplasm of junctional zone of tongue (disorder)
93849006,Primary malignant neoplasm of kidney (disorder)
93850006,Primary malignant neoplasm of labia majora (disorder)
93851005,Primary malignant neoplasm of labia minora (disorder)
93852003,Primary malignant neoplasm of lacrimal duct (disorder)
93854002,Primary malignant neoplasm of large intestine (disorder)
93857009,Primary malignant neoplasm of laryngeal commissure (disorder)
